Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Position ,Area ,Well ,Parent Object ID (Well),Parent Trace ID,R01,strain
10038,1.0712089,2230864.0,2022.5421,2849696.0,2583.5867,62662148.0,56810.652,1,1103,7,6,-1,1,1
9057,1.1060962,2031856.0,2156.9597,2699120.0,2865.3079,53258388.0,56537.566,1,942,7,6,-1,1,1
10477,1.0360184,2793008.0,2117.5193,3490239.8,2646.1257,75136504.0,56964.75,1,1319,8,7,-1,1,1
8730,1.0254788,2848624.0,1955.1298,3241024.0,2224.4502,78003040.0,53536.746,1,1457,6,5,-1,1,1
7117,1.0418617,1998224.1,2132.5764,2442256.0,2606.4631,51240632.0,54685.84,1,937,6,5,-1,1,1
8592,1.0895866,2045071.9,2145.9307,2550976.0,2676.7849,49296888.0,51728.109,1,953,6,5,-1,1,1
12248,1.0615862,1577856.0,1834.7163,1803120.0,2096.6511,51163880.0,59492.883,1,860,8,7,-1,1,1
8415,1.1296094,2218560.0,2205.3281,3358624.0,3338.5925,55918168.0,55584.66,1,1006,6,5,-1,1,1
12304,1.0807624,1502768.0,1956.7291,1756160.0,2286.6667,41390292.0,53893.609,1,768,8,7,-1,1,1
8993,1.0492771,2201184.0,2124.6951,2905216.0,2804.2625,59685948.0,57611.918,1,1036,7,6,-1,1,1
8813,1.012199,3699552.0,2041.6953,4553616.0,2513.0332,99815288.0,55085.699,1,1812,7,6,-1,1,1
10704,1.0857344,2346256.0,2144.6582,3335920.0,3049.2871,60043344.0,54884.227,1,1094,8,7,-1,1,1
11361,1.0434217,1936320.0,1847.6335,2550832.0,2434.0,61583028.0,58762.43,1,1048,8,7,-1,1,1
9676,1.0591979,2840752.0,2052.5664,3762032.0,2718.2312,69965224.0,50552.91,1,1384,7,6,-1,1,1
10568,1.0323912,3104799.8,2109.239,4119168.0,2798.3479,87289440.0,59299.891,1,1472,8,7,-1,1,1
11726,1.0585264,2074720.0,2195.4709,2502032.0,2647.6528,52794064.0,55866.734,1,945,8,7,-1,1,1
7090,1.0522239,2181376.0,1885.3726,2630032.0,2273.1477,67006160.0,57913.707,1,1157,6,5,-1,1,1
12057,1.064769,1994256.0,2225.7322,2512496.0,2804.125,47986724.0,53556.613,1,896,8,7,-1,1,1
11184,1.0479691,1752176.0,1743.4587,2026496.0,2016.4139,58850912.0,58558.121,1,1005,8,7,-1,1,1
11883,1.0452056,2074640.0,2125.6558,2707600.0,2774.1804,56124268.0,57504.371,1,976,8,7,-1,1,1
7365,1.0732931,1811984.0,2116.8037,2345232.0,2739.7571,48582996.0,56755.836,1,856,6,5,-1,1,1
11324,1.0554205,2749744.0,2099.0413,3695584.0,2821.0564,73483920.0,56094.598,1,1310,8,7,-1,1,1
10433,1.0394074,2407568.0,1877.9781,2655728.0,2071.5508,75922728.0,59222.098,1,1282,8,7,-1,1,1
10692,1.0986031,3600368.0,2130.3953,4660512.0,2757.6995,90970456.0,53828.672,1,1690,8,7,-1,1,1
11811,1.0322267,1450720.0,1947.2751,2170720.0,2913.718,44508564.0,59743.039,1,745,8,7,-1,1,1
9317,1.0602296,2645376.0,1971.2191,3265088.0,2433.0015,81324088.0,60599.172,1,1342,7,6,-1,1,1
7572,1.0828203,2119632.0,2284.0862,2915696.0,3141.9138,52636880.0,56720.777,1,928,6,5,-1,1,1
9407,1.0438463,2690208.0,2114.9434,3714784.0,2920.4277,74992168.0,58956.105,1,1272,7,6,-1,1,1
11426,1.0581919,1569936.0,2115.8167,2074048.0,2795.2129,40765068.0,54939.445,1,742,8,7,-1,1,1
8870,1.0557789,1381823.9,2207.3865,1803184.0,2880.4856,32994102.0,52706.234,1,626,7,6,-1,1,1
8953,1.1603262,855440.0,2127.9602,1116720.0,2777.9104,21777396.0,54172.625,1,402,7,6,-1,1,1
9118,1.0554674,1034432.0,1802.1464,1142192.0,1989.8816,33525626.0,58407.016,1,574,7,6,-1,1,1
9835,1.0619642,2202368.0,2161.3032,3003920.0,2947.9097,56724204.0,55666.539,1,1019,7,6,-1,1,1
7828,1.0281197,2284816.0,2145.3672,3024544.0,2839.9475,59295268.0,55676.309,1,1065,6,5,-1,1,1
10228,1.1017233,2397264.0,2197.3088,2896528.0,2654.9294,61413920.0,56291.402,1,1091,7,6,-1,1,1
10574,1.0376869,1354160.0,2564.697,2441536.0,4624.1211,29505872.0,55882.332,1,528,8,7,-1,1,1
11337,1.1022495,1333648.0,2204.377,1681216.0,2778.8694,33466154.0,55315.957,1,605,8,7,-1,1,1
8095,1.0582856,1574912.1,2354.1287,2327568.0,3479.1748,37056944.0,55391.543,1,669,6,5,-1,1,1
9406,1.0626695,1794176.0,2093.5542,2146288.0,2504.4202,47290784.0,55181.777,1,857,7,6,-1,1,1
11909,1.0704684,1861888.0,2087.3184,2389776.0,2679.1211,51674964.0,57931.574,1,892,8,7,-1,1,1
10780,1.0208584,3475583.8,2191.4148,4271040.0,2692.9634,88093984.0,55544.758,1,1586,8,7,-1,1,1
9136,1.0468749,2169248.0,2099.9497,2800816.0,2711.3418,59629284.0,57724.379,1,1033,7,6,-1,1,1
12295,1.1105223,1844000.0,2015.3005,2405792.0,2629.2808,52771648.0,57673.934,1,915,8,7,-1,1,1
8110,1.1632274,1212800.0,2217.1846,1609120.0,2941.7185,29691262.0,54280.187,1,547,6,5,-1,1,1
11074,1.1165577,1315936.0,1756.924,1393904.0,1861.02,44237520.0,59062.109,1,749,8,7,-1,1,1
8606,1.1140838,1202768.0,2265.0999,1515168.0,2853.4238,27983958.0,52700.484,1,531,6,5,-1,1,1
12168,1.1384169,827936.0,1831.7168,942656.06,2085.5222,26154884.0,57864.789,1,452,8,7,-1,1,1
7126,1.0830486,786224.0,1885.4292,927151.94,2223.386,25522594.0,61205.262,1,417,6,5,-1,1,1
7204,1.0512172,1456208.0,2125.8511,1914560.0,2794.978,38358960.0,55998.484,1,685,6,5,-1,1,1
7426,1.0899092,2081600.0,2205.0847,2901760.0,3073.8982,49241868.0,52162.996,1,944,6,5,-1,1,1
9305,1.0388305,1935104.0,2001.1417,3177600.0,3286.0393,53783436.0,55618.859,1,967,7,6,-1,1,1
7695,1.0555555,1800448.0,2067.1045,2705472.0,3106.1677,52470928.0,60242.168,1,871,6,5,-1,1,1
7746,1.0735798,656288.0,2057.3291,1791856.0,5617.1035,19275932.0,60426.121,1,319,6,5,-1,1,1
9387,1.0612578,1765856.0,2272.6589,2419328.0,3113.6782,42059984.0,54131.254,1,777,7,6,-1,1,1
12219,1.0349512,3222320.2,2236.1694,3813663.8,2646.5398,83472144.0,57926.539,1,1441,8,7,-1,1,1
8164,1.0739522,1440032.0,1872.6034,1735967.9,2257.4355,45050428.0,58583.133,1,769,6,5,-1,1,1
10530,1.0735748,2001440.0,2279.5444,2314992.0,2636.665,49886376.0,56818.195,1,878,8,7,-1,1,1
10287,1.0514246,1382256.0,1811.6068,1567856.0,2054.8572,44817864.0,58739.008,1,763,7,6,-1,1,1
10804,1.0672589,1818560.0,1936.6986,2338368.0,2490.2747,52915772.0,56353.324,1,939,8,7,-1,1,1
10521,1.0579777,2129744.0,2096.2048,2950800.0,2904.3308,57715128.0,56806.227,1,1016,8,7,-1,1,1
7907,1.0496398,2275024.0,2124.2053,3086624.0,2882.002,57811456.0,53978.949,1,1071,6,5,-1,1,1
11490,1.0336744,2488192.0,1912.5227,3052992.2,2346.6504,78670768.0,60469.461,1,1301,8,7,-1,1,1
8262,1.0512457,1277152.0,2100.5789,1936608.0,3185.2104,35770932.0,58833.77,1,608,6,5,-1,1,1
9506,1.0936668,2014879.9,2143.4893,2898032.0,3083.0127,50300692.0,53511.375,1,940,7,6,-1,1,1
10772,1.0325279,2277488.0,1842.6278,2733904.0,2211.8965,70913136.0,57373.086,1,1236,8,7,-1,1,1
10587,1.0737542,1302992.0,1950.5868,1817775.9,2721.2214,36748720.0,55013.055,1,668,8,7,-1,1,1
8786,1.0427192,2419968.0,2130.2534,2685616.0,2364.0986,62453328.0,54976.52,1,1136,7,6,-1,1,1
10613,1.0460182,814512.0,2201.3838,1185712.0,3204.627,21333464.0,57658.012,1,370,8,7,-1,1,1
7986,1.0306783,2969408.0,2015.8914,3923616.0,2663.6904,81306984.0,55198.227,1,1473,6,5,-1,1,1
10255,1.0448948,2138224.0,1981.6719,2990032.0,2771.114,60731084.0,56284.602,1,1079,7,6,-1,1,1
7679,1.1016964,2065423.9,2107.5754,2716864.0,2772.3103,54431648.0,55542.496,1,980,6,5,-1,1,1
10943,1.1341884,936912.0,2263.0725,1531280.0,3698.7439,21866144.0,52816.773,1,414,8,7,-1,1,1
10520,1.0322782,1827088.0,2164.7961,2362400.0,2799.0522,48394912.0,57339.941,1,844,8,7,-1,1,1
8570,1.0903274,1992639.9,2187.3105,2810672.0,3085.2603,49926912.0,54804.516,1,911,6,5,-1,1,1
9668,1.0253516,2533392.0,2345.7334,3226656.0,2987.6445,60558456.0,56072.645,1,1080,7,6,-1,1,1
9706,1.0184139,2231344.0,2119.0352,3279168.0,3114.1196,62852464.0,59688.949,1,1053,7,6,-1,1,1
7912,1.0534118,1327904.0,1811.6017,1745296.1,2381.0315,43162516.0,58884.742,1,733,6,5,-1,1,1
10559,1.0475024,2363872.0,2257.7573,3219440.0,3074.9187,58845400.0,56203.82,1,1047,8,7,-1,1,1
7263,1.0971431,1537584.0,1938.9458,2164256.0,2729.2004,46735776.0,58935.406,1,793,6,5,-1,1,1
8483,1.0927723,1957967.9,2287.3457,2491328.0,2910.4299,48685840.0,56875.98,1,856,6,5,-1,1,1
9766,1.0828198,1426368.0,2278.5432,1657616.0,2647.949,35923520.0,57385.812,1,626,7,6,-1,1,1
10217,1.0331017,2123792.0,2040.146,2409072.0,2314.1902,53545540.0,51436.637,1,1041,7,6,-1,1,1
9573,1.0716359,1012720.0,1752.1107,1201536.0,2078.782,34384600.0,59488.926,1,578,7,6,-1,1,1
11408,1.1013546,1781088.0,2207.0483,2282752.0,2828.689,40570144.0,50272.793,1,807,8,7,-1,1,1
12078,1.0708768,2349488.0,2027.1682,2937312.0,2534.3503,65028348.0,56107.289,1,1159,8,7,-1,1,1
7138,1.0436331,2086032.0,1927.9408,2487472.0,2298.9575,63580168.0,58761.707,1,1082,6,5,-1,1,1
8675,1.0264055,2694768.0,2228.9231,3290447.8,2721.6277,69730232.0,57675.957,1,1209,6,5,-1,1,1
11152,1.0950505,1010736.0,2412.2578,1277520.0,3048.9736,23934708.0,57123.41,1,419,8,7,-1,1,1
9224,1.0542937,2064176.1,2108.4536,2824320.0,2884.9031,50838688.0,51929.199,1,979,7,6,-1,1,1
11319,1.0333365,1706496.0,1959.2377,2466832.0,2832.1836,52416532.0,60179.715,1,871,8,7,-1,1,1
7142,1.0455805,1181920.0,2051.9443,1563808.0,2714.9443,30370464.0,52726.5,1,576,6,5,-1,1,1
11022,1.0554046,1529552.0,2020.5443,2025552.0,2675.7622,44241556.0,58443.27,1,757,8,7,-1,1,1
8674,1.1357151,2668704.0,2183.8821,3325375.8,2721.2568,68977536.0,56446.43,1,1222,6,5,-1,1,1
10251,1.0310138,2890848.0,2155.7405,3820208.2,2848.7756,78195040.0,58310.992,1,1341,7,6,-1,1,1
9598,1.0222301,2020128.1,2071.9263,2709440.0,2778.9128,55056108.0,56467.805,1,975,7,6,-1,1,1
10125,1.0652964,1577104.0,2016.7571,1881120.1,2405.5244,44265844.0,56605.937,1,782,7,6,-1,1,1
12077,1.0745707,1382048.0,1919.5111,1697136.0,2357.1333,43732540.0,60739.641,1,720,8,7,-1,1,1
9945,1.0661916,1893424.0,2108.49,2961664.0,3298.0669,49652044.0,55291.809,1,898,7,6,-1,1,1
8175,1.0706259,1468912.0,2172.9468,2126224.0,3145.3018,37522080.0,55506.035,1,676,6,5,-1,1,1
7255,1.1112043,959120.0,2262.0754,1098112.0,2589.8867,23547040.0,55535.473,1,424,6,5,-1,1,1
8477,1.0991608,1701360.0,2413.2766,2181824.0,3094.7859,40120028.0,56907.844,1,705,6,5,-1,1,1
12038,1.0395095,2645792.0,2190.2251,3361824.0,2782.9668,71173344.0,58918.332,1,1208,8,7,-1,1,1
7260,1.0658654,1043615.9,2160.6956,2012352.0,4166.3604,26839456.0,55568.23,1,483,6,5,-1,1,1
9123,1.0337878,3065776.0,2218.3618,4188607.8,3030.8306,79657880.0,57639.566,1,1382,7,6,-1,1,1
10176,1.0414241,2242672.0,1861.1385,2410208.0,2000.1726,71863456.0,59637.723,1,1205,7,6,-1,1,1
9805,1.0297881,2657072.0,2045.475,3666112.0,2822.2571,75676344.0,58257.383,1,1299,7,6,-1,1,1
12220,1.065254,1437696.0,2235.9192,1641568.0,2552.9829,34851600.0,54201.555,1,643,8,7,-1,1,1
10919,1.111081,972144.0,2072.8018,1526800.0,3255.437,25098716.0,53515.387,1,469,8,7,-1,1,1
7806,1.077433,1612576.0,1961.7712,2356928.0,2867.3091,48980348.0,59586.797,1,822,6,5,-1,1,1
10032,1.0317231,2744496.0,1846.9017,3375104.0,2271.2678,89135856.0,59983.75,1,1486,7,6,-1,1,1
12018,1.1055217,1225440.0,1951.3375,1689743.9,2690.675,37045280.0,58989.301,1,628,8,7,-1,1,1
7057,1.0288549,1763440.0,1985.8558,2126512.0,2394.7207,51554376.0,58056.73,1,888,6,5,-1,1,1
11444,1.0816652,802528.0,2151.5496,927679.94,2487.0776,20010650.0,53647.855,1,373,8,7,-1,1,1
8962,1.0181466,2288736.0,1871.4113,2501696.0,2045.5405,70308296.0,57488.383,1,1223,7,6,-1,1,1
8323,1.055819,2369664.0,2250.3931,2929360.0,2781.9182,61482452.0,58387.895,1,1053,6,5,-1,1,1
7639,1.0318683,2018303.9,2131.2607,3048800.0,3219.4297,52447964.0,55383.277,1,947,6,5,-1,1,1
7739,1.0228055,5093920.0,1955.4396,7684128.0,2949.7612,146677280.0,56306.055,1,2605,6,5,-1,1,1
7262,1.1309846,650912.0,1843.9434,724160.0,2051.4448,21589694.0,61160.605,1,353,6,5,-1,1,1
8146,1.0697773,1658816.0,1878.6138,2448640.0,2773.0918,54358072.0,61560.672,1,883,6,5,-1,1,1
7471,1.0622817,1520656.1,2071.7385,2123488.0,2893.0354,39222604.0,53436.789,1,734,6,5,-1,1,1
9528,1.1039069,794288.0,1704.4807,837504.0,1797.2189,26616536.0,57117.031,1,466,7,6,-1,1,1
12234,1.0627985,1653568.0,1936.2623,2049664.0,2400.075,41176656.0,48216.223,1,854,8,7,-1,1,1
11800,1.1398826,2232112.0,2234.3464,2646832.0,2649.4814,53514560.0,53568.129,1,999,8,7,-1,1,1
8670,1.076968,1157168.0,2012.4661,1877744.0,3265.6418,31937344.0,55543.207,1,575,6,5,-1,1,1
10765,1.0765608,3155040.0,2229.7102,3959231.8,2798.0437,81565648.0,57643.566,1,1415,8,7,-1,1,1
7583,1.0358449,1210832.0,1865.6887,2135232.0,3290.0339,36642436.0,56459.84,1,649,6,5,-1,1,1
7794,1.0497943,2282976.0,1985.1965,3152512.0,2741.3147,69048784.0,60042.422,1,1150,6,5,-1,1,1
7895,1.0350806,2699920.0,1847.9945,3601856.2,2465.3362,85907568.0,58800.527,1,1461,6,5,-1,1,1
12067,1.0354154,1041616.0,1833.8309,1147520.0,2020.2817,33732396.0,59388.02,1,568,8,7,-1,1,1
9226,1.0500387,3015728.2,2457.8062,3703376.0,3018.2363,69002336.0,56236.625,1,1227,7,6,-1,1,1
10508,1.0320019,1962048.0,1967.9519,2401552.0,2408.7783,59252512.0,59430.805,1,997,8,7,-1,1,1
9995,1.0287506,1800816.0,1963.8124,2283072.0,2489.7187,53206900.0,58022.793,1,917,7,6,-1,1,1
9236,1.0553175,1941888.1,2350.9541,2507536.0,3035.7578,45501104.0,55086.082,1,826,7,6,-1,1,1
9507,1.0779155,1326624.0,2171.2341,1815728.0,2971.7317,37091828.0,60706.754,1,611,7,6,-1,1,1
9756,1.0799041,933392.0,2011.6207,1181536.0,2546.4138,28963110.0,62420.496,1,464,7,6,-1,1,1
8281,1.1040874,1820800.0,2304.8101,2381728.0,3014.8455,48062152.0,60838.168,1,790,6,5,-1,1,1
10484,1.040108,2509776.0,2152.4666,3652368.0,3132.3911,67347520.0,57759.449,1,1166,8,7,-1,1,1
8367,1.1156425,1593696.0,2116.4622,2209360.0,2934.0769,40378284.0,53623.219,1,753,6,5,-1,1,1
7199,1.0762927,2074480.0,1845.6228,2395360.0,2131.1033,66689408.0,59332.215,1,1124,6,5,-1,1,1
10593,1.0716044,3382688.2,2126.1396,5258224.0,3304.9805,88042512.0,55337.848,1,1591,8,7,-1,1,1
10307,1.0892403,927744.0,1826.2677,1098608.0,2162.6143,29237194.0,57553.531,1,508,7,6,-1,1,1
7749,1.0361416,2584800.0,2110.0408,3698976.0,3019.5723,67799896.0,55346.852,1,1225,6,5,-1,1,1
8587,1.0258065,2910144.2,2077.1907,3601888.0,2570.9407,79400680.0,56674.289,1,1401,6,5,-1,1,1
9252,1.0343325,1992528.0,1912.215,2667824.0,2560.2917,63796868.0,61225.402,1,1042,7,6,-1,1,1
7938,1.0757674,2923584.0,2221.5684,3885296.0,2952.3525,74382208.0,56521.437,1,1316,6,5,-1,1,1
9743,1.0626592,1613600.0,2029.6855,2474992.0,3113.1975,43528432.0,54752.742,1,795,7,6,-1,1,1
8245,1.0557061,2099680.0,2108.1125,3186560.0,3199.3574,59541828.0,59780.953,1,996,6,5,-1,1,1
8612,1.1009855,1200672.0,2001.12,1646752.0,2744.5867,32371934.0,53953.223,1,600,6,5,-1,1,1
10271,1.093871,1331536.0,2186.4302,1768704.0,2904.2759,34794524.0,57133.867,1,609,7,6,-1,1,1
7722,1.028082,2490768.0,1959.6915,3347487.8,2633.7434,75990296.0,59787.801,1,1271,6,5,-1,1,1
8153,1.0952326,1446176.0,2242.1333,2113040.0,3276.031,33512428.0,51957.254,1,645,6,5,-1,1,1
8302,1.0656012,2479280.0,2182.4648,3049552.0,2684.4648,63377476.0,55790.031,1,1136,6,5,-1,1,1
7157,1.051697,1796880.0,2178.0364,2375904.0,2879.8835,46239508.0,56047.891,1,825,6,5,-1,1,1
12288,1.0935069,3005440.0,1989.0404,4298464.0,2844.781,86018136.0,56927.953,1,1511,8,7,-1,1,1
10888,1.0705111,1907327.9,2182.2974,2522160.0,2885.7666,49059496.0,56132.145,1,874,8,7,-1,1,1
7360,1.032973,2654896.2,2082.2715,3385488.0,2655.2847,72729440.0,57042.699,1,1275,6,5,-1,1,1
8169,1.0442531,2506800.0,2159.1731,4109216.0,3539.3765,67173432.0,57858.254,1,1161,6,5,-1,1,1
11404,1.04629,1643536.0,2059.5688,2392640.0,2998.2957,43842976.0,54941.074,1,798,8,7,-1,1,1
8994,1.0376906,1001536.0,2206.0264,1663696.0,3664.5286,25490890.0,56147.336,1,454,7,6,-1,1,1
10436,1.0391528,2814496.0,2223.1406,3677119.8,2904.5181,70551096.0,55727.566,1,1266,8,7,-1,1,1
8560,1.0305716,3262688.0,1976.189,3980080.2,2410.7087,91424176.0,55375.031,1,1651,6,5,-1,1,1
9130,1.0273941,1772672.0,1893.8804,2457456.0,2625.4871,54667544.0,58405.496,1,936,7,6,-1,1,1
10140,1.0270068,2556784.0,1919.5076,2989808.0,2244.6006,76679392.0,57567.113,1,1332,7,6,-1,1,1
9140,1.1141438,2585312.0,2096.7656,3256896.0,2641.4404,67861288.0,55037.539,1,1233,7,6,-1,1,1
9590,1.0413098,2847696.0,1950.4767,4200448.0,2877.0193,81110872.0,55555.391,1,1460,7,6,-1,1,1
7099,1.0280264,1879984.0,1906.6775,2146992.0,2177.4766,58537936.0,59369.105,1,986,6,5,-1,1,1
9701,1.0655314,1960784.0,2339.8376,2563696.0,3059.3032,47444640.0,56616.516,1,838,7,6,-1,1,1
11477,1.0779595,1460672.0,1779.1377,1608832.0,1959.6005,50502256.0,61513.102,1,821,8,7,-1,1,1
11898,1.0648923,3229200.0,2162.8936,4620256.0,3094.6123,85876400.0,57519.359,1,1493,8,7,-1,1,1
11661,1.1228207,1017472.0,2192.8276,1456032.0,3138.0,25939370.0,55903.816,1,464,8,7,-1,1,1
10277,1.0259087,2869328.0,2134.9167,3685823.8,2742.4285,77634560.0,57763.809,1,1344,7,6,-1,1,1
10881,1.0853546,1856944.0,2472.6284,2151920.0,2865.406,43038708.0,57308.535,1,751,8,7,-1,1,1
9223,1.0262492,1422432.0,1894.0507,1806608.0,2405.6033,44615456.0,59408.062,1,751,7,6,-1,1,1
8148,1.0369182,2941760.0,2321.8311,4015072.0,3168.9597,73247520.0,57811.777,1,1267,6,5,-1,1,1
7800,1.0572597,1772128.0,1895.3241,2550128.0,2727.4097,53188612.0,56886.215,1,935,6,5,-1,1,1
11445,1.0629183,1696064.0,2099.0891,2127744.0,2633.3464,45888988.0,56793.301,1,808,8,7,-1,1,1
11558,1.107516,731936.0,1848.3232,899600.06,2271.7173,22885192.0,57790.891,1,396,8,7,-1,1,1
7783,1.050129,4850688.0,2016.9181,7715648.0,3208.1697,136340510.0,56690.441,1,2405,6,5,-1,1,1
7523,1.1061949,895136.0,2011.5416,1421232.0,3193.7798,26795168.0,60213.859,1,445,6,5,-1,1,1
7620,1.0907094,713984.0,1869.0681,984896.0,2578.2617,22700264.0,59424.773,1,382,6,5,-1,1,1
8832,1.0428114,2114896.0,1912.2025,2400944.0,2170.8354,65462036.0,59188.098,1,1106,7,6,-1,1,1
10794,1.0899777,1798448.0,2172.0386,2189104.0,2643.8455,45141784.0,54519.062,1,828,8,7,-1,1,1
11528,1.0625639,2248672.0,2217.6252,3088992.0,3046.3433,58162104.0,57359.078,1,1014,8,7,-1,1,1
7861,1.1641422,1407904.0,1907.729,1620064.0,2195.2087,43643788.0,59137.922,1,738,6,5,-1,1,1
10399,1.0378339,1934368.0,2163.7227,2474192.0,2767.5525,48794536.0,54580.02,1,894,8,7,-1,1,1
8887,1.0652031,2035296.0,2089.6262,2505008.0,2571.8767,53308088.0,54731.098,1,974,7,6,-1,1,1
10288,1.050744,966272.0,2181.2009,1316512.0,2971.8103,25664830.0,57934.152,1,443,7,6,-1,1,1
10424,1.135038,1242704.0,1972.546,1640848.1,2604.5208,37105224.0,58897.18,1,630,8,7,-1,1,1
11881,1.0847196,1431408.0,2155.7349,1589824.0,2394.3132,37600188.0,56626.789,1,664,8,7,-1,1,1
10127,1.1086851,721984.0,2174.6506,872832.0,2629.012,18476448.0,55651.953,1,332,7,6,-1,1,1
10213,1.1339628,2630864.0,2008.2931,3068672.0,2342.4978,73805488.0,56340.066,1,1310,7,6,-1,1,1
7929,1.1121643,2065967.9,2374.6758,2563376.0,2946.4092,49047892.0,56376.887,1,870,6,5,-1,1,1
11463,1.0378596,2476096.0,2199.0195,3172480.0,2817.4778,64376580.0,57172.805,1,1126,8,7,-1,1,1
10945,1.0169341,1906752.0,2074.8118,2764480.0,3008.1392,48843484.0,53148.516,1,919,8,7,-1,1,1
11635,1.0382049,1575440.0,2006.9299,2291216.0,2918.7466,43646100.0,55600.125,1,785,8,7,-1,1,1
9018,1.0310986,3114128.0,2415.9255,3393280.0,2632.4902,77798176.0,60355.449,1,1289,7,6,-1,1,1
10849,1.0293954,2810048.0,1873.3654,3089199.8,2059.4666,88759912.0,59173.273,1,1500,8,7,-1,1,1
7148,1.1426347,1287360.0,2340.6545,2075088.0,3772.8872,30132912.0,54787.113,1,550,6,5,-1,1,1
8898,1.0355412,2384400.0,2181.5188,3252304.0,2975.5754,62519308.0,57199.734,1,1093,7,6,-1,1,1
7787,1.0270748,2114096.0,1890.9624,3161584.0,2827.8926,64815536.0,57974.539,1,1118,6,5,-1,1,1
8063,1.0688976,1867472.0,2247.2588,2308608.0,2778.1084,48079640.0,57857.57,1,831,6,5,-1,1,1
8296,1.0820687,2603344.0,2099.4709,3317728.0,2675.5872,65415324.0,52754.293,1,1240,6,5,-1,1,1
7164,1.032554,2102256.0,1878.6917,2416128.0,2159.1851,66995800.0,59871.137,1,1119,6,5,-1,1,1
8644,1.0517063,1667264.0,1931.9397,1997823.9,2314.9756,50918852.0,59002.145,1,863,6,5,-1,1,1
8550,1.0399219,2306368.0,2053.7561,2786048.0,2480.8977,62555552.0,55703.965,1,1123,6,5,-1,1,1
8213,1.0961583,1457776.0,2179.0374,1707664.0,2552.562,38373260.0,57359.133,1,669,6,5,-1,1,1
12230,1.0704667,1770752.0,1969.6908,2115872.0,2353.584,54425928.0,60540.52,1,899,8,7,-1,1,1
7904,1.0229745,2617920.0,1864.6154,3337440.0,2377.094,83521176.0,59488.016,1,1404,6,5,-1,1,1
9213,1.048038,2053760.1,2126.0457,2979824.0,3084.7039,56193176.0,58170.988,1,966,7,6,-1,1,1
11495,1.0578525,2745616.2,2059.7271,3563328.0,2673.1643,71061392.0,53309.371,1,1333,8,7,-1,1,1
7136,1.0511682,1472400.0,1992.4222,1967488.1,2662.3655,41263252.0,55836.605,1,739,6,5,-1,1,1
7431,1.0596515,1915568.0,2100.4036,2665904.0,2923.1404,52900472.0,58004.902,1,912,6,5,-1,1,1
11375,1.0556779,1848448.0,2235.1245,2551056.0,3084.7109,48587588.0,58751.617,1,827,8,7,-1,1,1
8788,1.1509259,777824.0,1830.1741,780608.0,1836.7247,19877328.0,46770.184,1,425,7,6,-1,1,1
10827,1.0239598,1456224.0,2113.5327,2082288.0,3022.1887,37928224.0,55048.219,1,689,8,7,-1,1,1
8846,1.0298758,2666128.0,2109.2786,3234464.0,2558.9114,72210472.0,57128.535,1,1264,7,6,-1,1,1
12112,1.10231,1402576.0,2018.095,1876112.0,2699.4417,42245628.0,60785.078,1,695,8,7,-1,1,1
8833,1.0532753,2083456.0,2193.1116,2753920.0,2898.863,54937268.0,57828.703,1,950,7,6,-1,1,1
9435,1.0536993,2138048.0,2217.8921,2777680.0,2881.4109,56427688.0,58534.945,1,964,7,6,-1,1,1
9614,1.0575703,1980816.0,2044.1858,3233360.0,3336.8008,57946012.0,59799.805,1,969,7,6,-1,1,1
9901,1.0351949,957056.0,2010.6218,1441856.0,3029.1091,28224840.0,59295.883,1,476,7,6,-1,1,1
9231,1.0682716,2279456.0,1905.8997,2683168.0,2243.4514,66500308.0,55602.266,1,1196,7,6,-1,1,1
11567,1.0702874,2124032.0,2109.2671,2983312.0,2962.574,55050052.0,54667.379,1,1007,8,7,-1,1,1
9997,1.0369082,1636816.0,2205.9514,2744864.0,3699.2776,43567960.0,58716.926,1,742,7,6,-1,1,1
7448,1.0314843,1300944.0,1824.6058,1447120.0,2029.6213,41471864.0,58165.305,1,713,6,5,-1,1,1
7609,1.0437081,2388464.0,2121.1936,3585440.0,3184.2273,63293224.0,56210.68,1,1126,6,5,-1,1,1
10674,1.0564686,2066768.0,2150.6431,2829008.0,2943.8169,53437216.0,55605.844,1,961,8,7,-1,1,1
10793,1.0852802,1229120.0,2018.2594,1798464.0,2953.1428,32463488.0,53306.219,1,609,8,7,-1,1,1
10562,1.0981707,1766943.9,2245.1638,2411952.0,3064.7419,43589552.0,55386.977,1,787,8,7,-1,1,1
11890,1.0339013,1579424.0,1954.7327,2169648.0,2685.208,49577304.0,61358.051,1,808,8,7,-1,1,1
8246,1.0354521,2265024.0,2078.0037,3139952.0,2880.6899,65641832.0,60221.863,1,1090,6,5,-1,1,1
9338,1.0790136,2202656.0,2259.1343,3511952.0,3602.002,57341112.0,58811.398,1,975,7,6,-1,1,1
8328,1.1287627,1073136.0,2259.2336,1303120.0,2743.4106,28093382.0,59143.961,1,475,6,5,-1,1,1
8471,1.0818457,1864160.1,2160.0928,2875968.0,3332.5237,50070268.0,58018.852,1,863,6,5,-1,1,1
7472,1.074557,2099888.0,2325.4573,2669440.0,2956.1904,47888148.0,53032.277,1,903,6,5,-1,1,1
